**CloudWatch Logs Insights**    
region: us-west-2    
log-group-names: /aws/lambda/kmullaney-no-outbound-vpc-nodejs18x    
start-time: -3600s    
end-time: 0s    
query-string:
  ```
  filter @logStream = '2024/02/02/[$LATEST]2fffb26cb3534e46be7741d8091ab68c'
 | fields @timestamp, @message
 | sort @timestamp asc
  ```
---
| @timestamp | @message |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.480Z","msg":"Replacing \"execFile\" with wrapped version","component":"Shim","module":"child_process"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.480Z","msg":"Wrapping 1 properties on nodule.","component":"Shim","module":"child_process"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.480Z","msg":"Replacing \"on\" with wrapped version","component":"Shim","module":"child_process"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Wrapping 5 properties on nodule.","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Wrapping \"pbkdf2\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Replacing \"pbkdf2\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Wrapping \"randomBytes\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Replacing \"randomBytes\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Wrapping \"pseudoRandomBytes\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Replacing \"pseudoRandomBytes\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Wrapping \"randomFill\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Replacing \"randomFill\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Wrapping \"scrypt\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.481Z","msg":"Replacing \"scrypt\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping 12 properties on nodule.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"lookup\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"lookup\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolve\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"resolve\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolve4\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"resolve4\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolve6\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"resolve6\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolveCname\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"resolveCname\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolveMx\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"resolveMx\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolveNaptr\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"resolveNaptr\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolveNs\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"resolveNs\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolvePtr\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"resolvePtr\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolveSrv\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Replacing \"resolveSrv\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.484Z","msg":"Wrapping \"resolveTxt\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Replacing \"resolveTxt\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Wrapping \"reverse\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Replacing \"reverse\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Wrapping 30 properties on nodule.","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Wrapping \"rename\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Replacing \"rename\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Wrapping \"truncate\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Replacing \"truncate\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Wrapping \"chown\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Replacing \"chown\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Wrapping \"lchown\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Replacing \"lchown\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Wrapping \"fchown\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.485Z","msg":"Replacing \"fchown\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.486Z","msg":"Wrapping \"chmod\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.486Z","msg":"Replacing \"chmod\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":20,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.486Z","msg":"Not wrapping missing property \"lchmod\"","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.486Z","msg":"Wrapping \"fchmod\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.486Z","msg":"Replacing \"fchmod\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.486Z","msg":"Wrapping \"stat\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.486Z","msg":"Replacing \"stat\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 20:10:47.555 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.63.45","pid":16,"time":"2024-02-02T20:10:47.486Z","msg":"Wrapping \"lstat\" with metric recording.","component":"Shim","module":"fs"} |
