**CloudWatch Logs Insights**
region: us-west-2
log-group-names: /aws/lambda/kmullaney-no-outbound-vpc-nodejs18x
start-time: -3600s
end-time: 0s
query-string:

  ```
  filter @logStream = '2024/02/02/[$LATEST]f76143fd8aad4ff08fd4acec1a6e522d'
 | fields @timestamp, @message
 | sort @timestamp asc
  ```

---
| @timestamp | @message |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.960Z","msg":"Wrapping 1 properties on nodule.","component":"Shim","module":"child_process"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.960Z","msg":"Replacing \"on\" with wrapped version","component":"Shim","module":"child_process"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Wrapping 5 properties on nodule.","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Wrapping \"pbkdf2\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Replacing \"pbkdf2\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Wrapping \"randomBytes\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Replacing \"randomBytes\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Wrapping \"pseudoRandomBytes\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Replacing \"pseudoRandomBytes\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Wrapping \"randomFill\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Replacing \"randomFill\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Wrapping \"scrypt\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.961Z","msg":"Replacing \"scrypt\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.963Z","msg":"Wrapping 12 properties on nodule.","component":"Shim","module":"dns"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.963Z","msg":"Wrapping \"lookup\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.963Z","msg":"Replacing \"lookup\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 23:55:38.022 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.29.105","pid":14,"time":"2024-02-02T23:55:37.963Z","msg":"Wrapping \"resolve\" with metric recording.","component":"Shim","module":"dns"} |
