**CloudWatch Logs Insights**    
region: us-west-2    
log-group-names: /aws/lambda/kmullaney-no-outbound-vpc-nodejs18x    
start-time: -10800s    
end-time: 0s    
query-string:
  ```
  filter @logStream = '2024/02/02/[$LATEST]44ddfb3bbd93405182324fe125ccf2fa'
 | fields @timestamp, @message
 | sort @timestamp asc
  ```
---
| @timestamp | @message |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.073Z","msg":"Replacing \"randomBytes\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.073Z","msg":"Wrapping \"pseudoRandomBytes\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.073Z","msg":"Replacing \"pseudoRandomBytes\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.073Z","msg":"Wrapping \"randomFill\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.073Z","msg":"Replacing \"randomFill\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.073Z","msg":"Wrapping \"scrypt\" with metric recording.","component":"Shim","module":"crypto"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.073Z","msg":"Replacing \"scrypt\" with wrapped version","component":"Shim","module":"crypto"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Wrapping 12 properties on nodule.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Wrapping \"lookup\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Replacing \"lookup\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Wrapping \"resolve\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Replacing \"resolve\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Wrapping \"resolve4\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Replacing \"resolve4\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Wrapping \"resolve6\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Replacing \"resolve6\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.076Z","msg":"Wrapping \"resolveCname\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Replacing \"resolveCname\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Wrapping \"resolveMx\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Replacing \"resolveMx\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Wrapping \"resolveNaptr\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Replacing \"resolveNaptr\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Wrapping \"resolveNs\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Replacing \"resolveNs\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Wrapping \"resolvePtr\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Replacing \"resolvePtr\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Wrapping \"resolveSrv\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Replacing \"resolveSrv\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Wrapping \"resolveTxt\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Replacing \"resolveTxt\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Wrapping \"reverse\" with metric recording.","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.077Z","msg":"Replacing \"reverse\" with wrapped version","component":"Shim","module":"dns"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping 30 properties on nodule.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"rename\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"rename\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"truncate\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"truncate\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"chown\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"chown\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"lchown\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"lchown\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"fchown\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"fchown\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"chmod\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"chmod\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":20,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Not wrapping missing property \"lchmod\"","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"fchmod\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"fchmod\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"stat\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"stat\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"lstat\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"lstat\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"fstat\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"fstat\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"link\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"link\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"symlink\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"symlink\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"readlink\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"readlink\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"realpath\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"realpath\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"unlink\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Replacing \"unlink\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.078Z","msg":"Wrapping \"rmdir\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"rmdir\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"mkdir\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"mkdir\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"mkdtemp\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"mkdtemp\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"readdir\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"readdir\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"close\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"close\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"open\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"open\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"utimes\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"utimes\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"futimes\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"futimes\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"fsync\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"fsync\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"readFile\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Replacing \"readFile\" with wrapped version","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.152 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.079Z","msg":"Wrapping \"writeFile\" with metric recording.","component":"Shim","module":"fs"} |
| 2024-02-02 19:39:51.154 | {"v":0,"level":20,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.154Z","msg":"New Relic for Node.js is connected to New Relic."} |
| 2024-02-02 19:39:51.156 | EXTENSION Name: newrelic-lambda-extension State: Ready Events: [SHUTDOWN, INVOKE] |
| 2024-02-02 19:39:51.157 | [NR_EXT] Aggressive harvest yielded 0 invocations |
| 2024-02-02 19:39:51.157 | START RequestId: 21c25c43-8a2a-470c-8bc1-c911acade4c2 Version: $LATEST |
| 2024-02-02 19:39:51.158 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.158Z","msg":"Creating new bg transaction for wrappedHandler","component":"TransactionShim","module":"aws-lambda"} |
| 2024-02-02 19:39:51.160 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.160Z","msg":"Applying segment ROOT","component":"TransactionShim","module":"aws-lambda"} |
| 2024-02-02 19:39:51.160 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.160Z","msg":"setName called on name state, path stack now \"[]\"","component":"name-state"} |
| 2024-02-02 19:39:51.160 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.159Z","msg":"Reset called on name state, path stack was undefined","component":"name-state"} |
| 2024-02-02 19:39:51.162 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.162Z","msg":"Replacing \"succeed\" with wrapped version","component":"TransactionShim","module":"aws-lambda"} |
| 2024-02-02 19:39:51.162 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.162Z","msg":"Wrapping 1 properties on nodule.","component":"TransactionShim","module":"aws-lambda"} |
| 2024-02-02 19:39:51.162 | {"v":0,"level":10,"name":"kmullaney-no-outbound-vpc-nodejs18x","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.162Z","msg":"Created segment","component":"TransactionShim","module":"aws-lambda","inContext":null,"parent":[0,2.635359,"ROOT",{},[[-1706902791159,-1706902791159,"kmullaney-no-outbound-vpc-nodejs18x",{},[]]]],"parameters":null,"internal":false,"opaque":false} |
| 2024-02-02 19:39:51.162 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.161Z","msg":"Adding segment kmullaney-no-outbound-vpc-nodejs18x to ROOT in 5fc0d368475290af","component":"segment"} |
| 2024-02-02 19:39:51.163 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.163Z","msg":"Unable to determine ARN for event type. {\"key1\":\"value1\",\"key2\":\"value2\",\"key3\":\"value3\"}","component":"aws-lambda"} |
| 2024-02-02 19:39:51.164 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.164 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.164 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.164 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.164Z","msg":"Applying segment kmullaney-no-outbound-vpc-nodejs18x","component":"TransactionShim","module":"aws-lambda"} |
| 2024-02-02 19:39:51.164 | 2024-02-02T19:39:51.164Z 21c25c43-8a2a-470c-8bc1-c911acade4c2 INFO Hello world! |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.165Z","msg":"Finished setting transaction name from string","component":"transaction","transactionId":"5fc0d368475290af","transactionName":"OtherTransaction/Function/kmullaney-no-outbound-vpc-nodejs18x","ignore":false} |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.165Z","msg":"Span context not available, not adding transaction.name attribute for OtherTransaction/Function/kmullaney-no-outbound-vpc-nodejs18x","component":"transaction"} |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.165 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.173 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.173 | {"v":0,"level":20,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.173Z","msg":"error_data Aggregator data send.","component":"base_aggregator"} |
| 2024-02-02 19:39:51.173 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.169Z","msg":"Entity stats on metric harvest","segmentTotal":0,"harvestCreated":2,"harvestCleared":2,"activeTransactions":0} |
| 2024-02-02 19:39:51.173 | {"v":0,"level":20,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.168Z","msg":"metric_data Aggregator data send.","component":"base_aggregator"} |
| 2024-02-02 19:39:51.173 | {"v":0,"level":30,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.168Z","msg":"Harvest started."} |
| 2024-02-02 19:39:51.173 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.168Z","msg":"Peparing to harvest."} |
| 2024-02-02 19:39:51.173 | {"v":0,"level":20,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.166Z","msg":"Not adding attribute host.displayName with undefined value type. This is expected for undefinedattributes and only an issue if an attribute is not expected to be undefinedor not of the type expected.","component":"attributes"} |
| 2024-02-02 19:39:51.174 | {"v":0,"level":10,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.174Z","msg":"Entity stats on span harvest","component":"span_aggregator","spansCollected":1,"spansSeen":1} |
| 2024-02-02 19:39:51.174 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.174 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.174 | {"v":0,"level":20,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.174Z","msg":"No query traces to send.","component":"query_tracer"} |
| 2024-02-02 19:39:51.174 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.174 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.174 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.174 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.174 | {"v":0,"level":20,"name":"newrelic","hostname":"169.254.75.117","pid":17,"time":"2024-02-02T19:39:51.174Z","msg":"sql_trace_data Aggregator data send.","component":"base_aggregator"} |
| 2024-02-02 19:39:51.174 | [NR_EXT] Sending function logs for request |
| 2024-02-02 19:39:51.174 | [NR_EXT] Sending function logs for request |
